node_id,group,region,x,y,theta,x3d,y3d,z3d
0,H,hypostome,17.70095050255274,50.43756682662327,0.5656857504352892,4.030859503410525,2.5591869770087254,50.43756682662327
1,H,hypostome,4.054608191073201,50.97566870829775,-2.2923974998390886,-3.1540734435447066,-3.5845623208771307,50.97566870829775
2,H,hypostome,3.8563266905663074,51.23821807840973,-2.33392548019477,-3.300170969973569,-3.4505271899334042,51.23821807840973
3,H,hypostome,15.357331686512886,51.20050217585056,0.07483937341624891,4.761283292781788,0.35699821484570604,51.20050217585056
4,H,hypostome,14.188944607806938,51.60059258991405,-0.1698670441178738,4.705927983027233,-0.8071605404671613,51.60059258991405
5,H,hypostome,25.012026556628456,52.34958264987262,2.0969139385233246,-2.3977318656980158,4.128940326493265,52.34958264987262
6,H,hypostome,18.10143010778425,52.08939999891019,0.6495620028158133,3.802285400740638,2.8878871257098346,52.08939999891019
7,H,hypostome,15.338823518388333,53.00819322620127,0.07096303174881502,4.762631364836134,0.33853921811971743,53.00819322620127
8,H,hypostome,14.924962449444102,53.338900981078815,-0.01571582783798542,4.774058666279902,-0.07503446170773406,53.338900981078815
9,H,hypostome,8.94035812865594,53.45612589556203,-1.2691284257599735,1.4186110407207317,-4.559035976461608,53.45612589556203
10,H,hypostome,3.2830566130201406,53.688313174963994,-2.4539908844708958,-3.6897066740849285,-3.0304011250557474,53.688313174963994
11,H,hypostome,7.617651455647455,54.01870745228007,-1.5461554635451504,0.11763955022784382,-4.773198849382686,54.01870745228007
12,H,hypostome,19.608770901164142,54.34983728278646,0.9652587203450453,2.7177497494521905,3.9256977238293014,54.34983728278646
13,H,hypostome,7.814561375687885,54.83060103316547,-1.5049147463306196,0.3143338722768136,-4.7642901398073425,54.83060103316547
14,H,hypostome,11.868871454452961,55.21985044793723,-0.6557820290757248,3.784249230255557,-2.911481424092593,55.21985044793723
15,H,hypostome,3.089621809249823,55.60173386073786,-2.49450377503579,-3.8094158691399205,-2.8784747793703094,55.60173386073786
16,H,hypostome,22.921145515241893,56.25875496030884,1.6590008372466443,-0.42059963977697346,4.756086864486968,56.25875496030884
17,H,hypostome,6.7070659454745565,56.46438715297343,-1.7368680468267832,-0.7892942481658913,-4.7089575183195524,56.46438715297343
18,H,hypostome,9.42238330953085,56.69266831775167,-1.168173307954513,1.870864574636585,-4.392850107037101,56.69266831775167
19,H,hypostome,24.127971695539888,57.29703400813922,1.9117579213922458,-1.5966112851879404,4.499788742100735,57.29703400813922
20,H,hypostome,15.234979436842156,57.10309704114587,0.04921397816853279,4.768867323260653,0.23488459434958786,57.10309704114587
21,H,hypostome,23.331605912780866,57.412148423700486,1.7449674618798436,-0.8274077436601777,4.702410312303381,57.412148423700486
22,B1,column,24.21736546071528,8.467362420231721,1.930480507789028,-1.6805742207148695,4.469109151519418,8.467362420231721
23,B1,column,18.397720925339538,9.66334400604037,0.7116170065330003,3.6158739326227884,3.1181279676923155,9.66334400604037
24,B1,column,16.67266258737139,10.227369128765778,0.3503216330946972,4.484647504690007,1.6386589267458007,10.227369128765778
25,B1,column,12.030908067118084,11.71533004072548,-0.621845160278303,3.8808578566288605,-2.7814040727963363,11.71533004072548
26,B1,column,12.862926771771116,12.797554319517936,-0.44758757026581897,4.304315856521464,-2.0664296084851026,12.797554319517936
27,B1,column,8.747741104364277,14.213207127704068,-1.3094700409913749,1.233587847981264,-4.612540226473798,14.213207127704068
28,B1,column,3.913374880589738,14.895000271110353,-2.3219773352162227,-3.2587089913942684,-3.4897108804214927,14.895000271110353
29,B1,column,24.029251394622506,16.20426948824893,1.8910819899174305,-1.5032393313533392,4.531836033242858,16.20426948824893
30,B1,column,14.225525203538307,16.861822661621503,-0.16220562206363365,4.711973807931503,-0.7710831037530879,16.861822661621503
31,B1,column,16.143244781129646,18.247918405240704,0.23944062704345104,4.638431336050446,1.1323520036946455,18.247918405240704
32,B1,column,10.731919434725402,19.303914633420995,-0.89390470325307,2.9907107821414955,-3.721950474832867,19.303914633420995
33,B1,column,21.03179807651827,20.268988285239686,1.2632968350084557,1.4451732004635454,4.550685743949801,20.268988285239686
34,B1,column,3.6047248992422487,21.938800930284945,-2.386620836145016,-3.47733269260906,-3.2719143730296834,21.938800930284945
35,B1,column,11.932446541564895,22.682068117435595,-0.6424668939675793,3.822679398122529,-2.86083703462738,22.682068117435595
36,B1,column,3.728407065218679,24.29573796649517,-2.360716903877574,-3.391420118951131,-3.360883201823518,24.29573796649517
37,B1,column,5.949410452920224,25.07943917597506,-1.895551042117493,-1.5234772640867793,-4.525072744756339,25.07943917597506
38,B1,column,26.211557649536825,26.202349817319636,2.3481431431388895,-3.348894203900077,3.4032593099278334,26.202349817319636
39,B1,column,18.786257520924345,27.34027610222117,0.792991920822335,3.35045114939971,3.401726534425153,27.34027610222117
40,B1,column,13.277285913347551,28.482833589418124,-0.36080439459086566,4.467223745726585,-1.6855795220465095,28.482833589418124
41,B1,column,15.569762589851528,29.151533730973224,0.11933079777119016,4.740693501831324,0.5684113310097337,29.151533730973224
42,B1,column,23.947421005554585,30.504991517566275,1.8739434733083522,-1.425353419537123,4.556932515293576,30.504991517566275
43,B1,column,11.261056007904628,31.44661834332141,-0.7830825985167009,3.38399490548285,-3.3683593631309767,31.44661834332141
44,B1,column,17.16698357495315,32.69373959604837,0.4538519786348374,4.291286525800775,2.093352878280849,32.69373959604837
45,B1,column,19.40842496014905,33.5471288748001,0.9232983645804085,2.8800329082593317,3.8082380134216005,33.5471288748001
46,B1,column,11.529930648564289,35.38912940903486,-0.7267696254611686,3.5682128380204166,-3.1725578737215008,35.38912940903486
47,B1,column,15.458363675903762,35.867013647789186,0.0959994637927779,4.752663850848054,0.4576599615086955,35.867013647789186
48,B1,column,21.36593719868454,37.36094940326014,1.333278769106756,1.1234298902045383,4.640600349235109,37.36094940326014
49,B1,column,24.820303535773206,38.15927594536549,2.0567595629337987,-2.2300486349770585,4.2218656308749285,38.15927594536549
50,B1,column,6.625494673843572,39.75140418914507,-1.753952294006775,-0.8696241455174509,-4.69478648769665,39.75140418914507
51,B1,column,25.402065415378285,40.683696277640195,2.1786034860741923,-2.726652320795289,3.9195195421158022,40.683696277640195
52,B1,column,3.1242927795703714,41.34824959297128,-2.4872423039923324,-3.788413658739052,-2.9060606101396775,41.34824959297128
53,B1,column,21.071460086346093,43.057811147483335,1.2716036269219027,1.4073221754534573,4.562533354837305,43.057811147483335
54,B1,column,22.452643927613885,44.251961591966904,1.5608780941874913,0.04735529597656422,4.774413450411367,44.251961591966904
55,B1,column,6.282337237021957,45.32775164054611,-1.8258230195096745,-1.2045064363290545,-4.620219752822141,45.32775164054611
56,B1,column,13.053687621916444,46.15728203291974,-0.4076347112385452,4.3834187808948695,-1.8928566007027938,46.15728203291974
57,B1,column,22.566150671881097,46.91116072013353,1.5846508911156754,-0.06614855564271094,4.774190055717555,46.91116072013353
58,B1,column,3.3425085524306546,48.060900105004166,-2.44153929939798,-3.6516883257027453,-3.0761077177908263,48.060900105004166
59,B1,column,18.083086748790976,49.78892795467257,0.6457201786921174,3.8133520677791046,2.8732581378447066,49.78892795467257
60,B1,column,22.03256779435282,50.58369783938409,1.4728975545740663,0.4666859051144229,4.751786041636716,50.58369783938409
61,B1,column,15.312085987733003,51.38166409869709,0.06536313642335445,4.7644524640399855,0.31186381231126276,51.38166409869709
62,B2,column,24.97525044241758,8.598434362606195,2.089211567174493,-2.3658584242844842,4.147285887875122,8.598434362606195
63,B2,column,4.119653710893292,8.64737091571262,-2.278774398024707,-3.104949420557364,-3.627196633118543,8.64737091571262
64,B2,column,3.7269320143584475,9.214983432283466,-2.3610258378073192,-3.392458247950708,-3.3598353167137835,9.214983432283466
65,B2,column,3.485173760547525,9.994354899842675,-2.411659568081792,-3.55815874028677,-3.1838298790052946,9.994354899842675
66,B2,column,9.066448270858952,10.390566969306912,-1.2427201681309687,1.5384986057070997,-4.519987650399425,10.390566969306912
67,B2,column,8.96567455701559,11.17219300675254,-1.26382616540332,1.442764181832268,-4.551450080485105,11.17219300675254
68,B2,column,7.500080024543197,12.432766976026471,-1.5707795664937623,8.00245431934683e-05,-4.774648292086242,12.432766976026471
69,B2,column,16.609339641249495,12.618801582592573,0.3370593062720162,4.50598490284642,1.5790397002121728,12.618801582592573
70,B2,column,3.9356601847930888,12.960515552129024,-2.317309912018339,-3.2423855978540135,-3.5048825878130176,12.960515552129024
71,B2,column,17.169308828036442,13.483422844501527,0.4543389785017844,4.290266554388098,2.0954424859262732,13.483422844501527
72,B2,column,6.984267673133209,14.830294287235903,-1.6788110527484619,-0.5147300546605715,-4.746822020084083,14.830294287235903
73,B2,column,19.268969005615425,14.870281962815215,0.894090777762929,2.990018170260398,3.7225069054386815,14.870281962815215
74,B2,column,3.505808506653386,16.0580952429178,-2.4073378369634675,-3.5443658980016286,-3.1991775037670402,16.0580952429178
75,B2,column,10.453684729276677,16.145041037711813,-0.9521780436938321,2.7688665618828336,-3.8898128852186633,16.145041037711813
76,B2,column,25.520190884750733,16.749553928369522,2.2033436265263475,-2.8227774783008295,3.8508692041568504,16.749553928369522
77,B2,column,15.921513117053872,17.760770847274042,0.19300125591487172,4.685997394926458,0.915802781317272,17.760770847274042
78,B2,column,22.478097665922018,18.18992551596875,1.5662091126725066,0.02190225726462764,4.774598057496853,18.18992551596875
79,B2,column,18.79262595868142,18.60990459091607,0.7943257233071663,3.3459109391661364,3.4061923472837505,18.60990459091607
80,B2,column,17.65801885472463,19.03880597964361,0.556694167140404,4.053707392697228,2.5228402038016298,19.03880597964361
81,B2,column,7.590064322037537,20.133803255529603,-1.5519332992973185,0.09005898111101633,-4.773798875051948,20.133803255529603
82,B2,column,16.785473958187346,20.21891245981283,0.37394879134781744,4.444682550610833,1.744151181469538,20.21891245981283
83,B2,column,3.952474043016,21.37944231344633,-2.313788425786899,-3.230023123414884,-3.5162788486880787,21.37944231344633
84,B2,column,22.239945722204958,21.03829875174083,1.516330686217863,0.2599257214353005,4.7675680319070795,21.03829875174083
85,B2,column,26.041702008628228,22.034013497243823,2.3125686608956073,-3.225731688134296,3.520216100709198,22.034013497243823
86,B2,column,23.496217712204285,22.730788335763947,1.7794436765306978,-0.9890052527911714,4.67109568832383,22.730788335763947
87,B2,column,4.217031503185469,23.8036591337841,-2.258379640898847,-3.0303330309478724,-3.6897625995546495,23.8036591337841
88,B2,column,11.127842001125243,23.632031374721066,-0.8109828748535928,3.2887119320815414,-3.461450584265287,23.632031374721066
89,B2,column,10.632076748694775,24.84088035012391,-0.9148157065163023,2.912232885282067,-3.7836709610387227,24.84088035012391
90,B2,column,5.705207801348879,25.29666069287981,-1.9466967258617387,-1.7528221312008954,-4.441270189472641,25.29666069287981
91,B2,column,18.038683663874906,25.939641952336356,0.6364204183341817,3.839907396028319,2.837671141879026,25.939641952336356
92,B2,column,22.138996208792,26.441736943497105,1.4951878695697562,0.36065993479432623,4.761007323136582,26.441736943497105
93,B2,column,10.529315328053853,27.41617440642638,-0.936338008126834,2.83013140341241,-3.845467794553077,27.41617440642638
94,B2,column,23.707421638049635,27.311712316996864,1.8236781233203692,-1.194593781473167,4.622792664266011,27.311712316996864
95,B2,column,22.13104590830711,27.982170912257477,1.4935227625299454,0.36858701796195126,4.760400185878906,27.982170912257477
96,B2,column,6.099310595383795,28.365575808790798,-1.8641560296951185,-1.380685141926434,-4.570664597013172,28.365575808790798
97,B2,column,21.40461976171573,28.796452426901194,1.34138042616281,1.0857968799297346,4.649549597010538,28.796452426901194
98,B2,column,24.18289727764604,29.57318206532033,1.9232615084081672,-1.6482682142453404,4.481124659439244,29.57318206532033
99,B2,column,7.734781675961917,30.944298972429518,-1.5216237675682662,0.23468707270956635,-4.768877047841453,30.944298972429518
100,B2,column,16.767388307964556,31.459778919213214,0.370160941622796,4.451257231703306,1.7273029197957785,31.459778919213214
101,B2,column,18.329999184530468,31.257544620726584,0.6974333983053946,3.659735050109752,3.066529908956404,31.257544620726584
102,B2,column,17.624022179822397,32.39636031767906,0.5495739201991143,4.071567729333575,2.493913098922142,32.39636031767906
103,B2,column,5.3098962630730435,32.85762461895486,-2.0294905808301817,-2.114107846220714,-4.281099664113651,32.85762461895486
104,B2,column,18.86859506435878,33.58296691685914,0.8102366555935516,3.2912940172871106,3.458995520566061,33.58296691685914
105,B2,column,18.166913392308448,34.25232115133777,0.6632767898554235,3.762322294886527,2.9397614306140185,34.25232115133777
106,B2,column,22.773251736048344,34.46274916879132,1.628026036564905,-0.27310259965187,4.766831367857415,34.46274916879132
107,B2,column,22.28430477912788,35.78121474276943,1.5256212253744774,0.21562186359050378,4.769777094526301,35.78121474276943
108,B2,column,10.852036990383736,35.83445793687232,-0.8687473412248443,3.083389011394013,-3.645542281189543,35.83445793687232
109,B2,column,20.329135990237294,36.61124992340224,1.1161316317940297,2.096839785349748,4.2895838066297785,36.61124992340224
110,B2,column,23.814561301736543,37.21739287008629,1.8461174020101607,-1.2980164703444736,4.594825302690024,37.21739287008629
111,B2,column,24.430746196578948,37.319227488703035,1.9751708646028199,-1.878555861250647,4.389566515692278,37.319227488703035
112,B2,column,6.876295846727982,37.783306197260146,-1.7014246191904174,-0.6219318773270208,-4.733969482315079,37.783306197260146
113,B2,column,3.640856402070831,38.76622782788167,-2.379053471888387,-3.4524735967862186,-3.298134682365175,38.76622782788167
114,B2,column,18.619378642133487,39.75229750406198,0.7580408901790912,3.4672745883358425,3.2825711338227714,39.75229750406198
115,B2,column,8.152230545850319,40.40691345864637,-1.4341934807088819,0.6502039639179026,-4.730169249068309,40.40691345864637
116,B2,column,16.52903338240966,40.91146275017346,0.3202400027514498,4.531904666984389,1.5030324044714125,40.91146275017346
117,B2,column,25.67530871536418,40.831305108794695,2.235831428999414,-2.94637222058401,3.757147462809632,40.831305108794695
118,B2,column,12.103670982061626,42.309775093446866,-0.6066057310089423,3.9227925897338585,-2.721941332478554,42.309775093446866
119,B2,column,9.066589209223363,42.78563006630549,-1.2426906500689527,1.5386320263125972,-4.519942234933008,42.78563006630549
120,B2,column,13.956241199084864,43.46715541856872,-0.2186043320716453,4.661016795409908,-1.0354654762148054,43.46715541856872
121,B2,column,18.773853918497608,43.67563456827269,0.7903941164048756,3.3592768542777613,3.3930112489998776,43.67563456827269
122,P,peduncle,25.540319008581147,1.3727480271140418,2.207559250923425,-2.8389861659422957,3.838935252008591,1.3727480271140418
123,P,peduncle,23.232601604198067,4.614783256606296,1.7242320479786795,-0.7297304379555001,4.718554843111106,4.614783256606296
124,P,peduncle,21.650779417276368,1.7511657905268634,1.3929359838641089,0.8447502427179409,4.699325839623592,1.7511657905268634
125,P,peduncle,12.480461164954486,7.8843761707253455,-0.5276909796408784,4.125162703102438,-2.4042252374639497,7.8843761707253455
126,P,peduncle,18.389498654635563,9.834409374252933,0.7098949381837047,3.621238197980227,3.111896565282163,9.834409374252933
127,P,peduncle,7.426695418717894,4.571503864341877,-1.5861492023969193,-0.07330170153592712,-4.774085585751259,4.571503864341877
128,P,peduncle,21.22786716673934,4.511997852183253,1.304361449237426,1.2571352335807484,4.606178168939612,4.511997852183253
129,P,peduncle,21.184575948441328,6.4584512437902415,1.2952945576794264,1.2988467060543605,4.594590684021564,6.4584512437902415
130,P,peduncle,20.311085127233255,2.694670243801886,1.112351067887067,2.1130418077393784,4.281625933949801,2.694670243801886
131,P,peduncle,13.675176586242696,3.069951262754543,-0.2774703669309133,4.592024876001446,-1.3078890846359679,3.069951262754543
132,P,peduncle,12.076327890979705,4.026286486076004,-0.6123324546135689,3.9071405447277376,-2.7443613252031227,4.026286486076004
133,P,peduncle,13.074502376878591,5.506138098403323,-0.4032752791535219,4.391628881955572,-1.8737294582462138,5.506138098403323
134,P,peduncle,3.800141642669918,1.1457649395098517,-2.3456928491089624,-3.340545172998829,-3.411454860712688,1.1457649395098517
135,P,peduncle,23.26368279387583,8.931692781857265,1.7307416771224462,-0.7604308019375497,4.713704627465601,8.931692781857265
136,P,peduncle,16.016877061314513,6.91703306337935,0.2129742336953102,4.666772664829584,1.009207220706125,6.91703306337935
137,P,peduncle,12.300447336041552,3.6764489255298147,-0.5653929878047079,4.031608564968963,-2.5580067823199575,3.6764489255298147
138,P,peduncle,16.152690438384933,1.099540239271633,0.2414189208728872,4.636182135942698,1.1415259619876394,1.099540239271633
139,P,peduncle,20.319365244471893,9.052899036257182,1.1140852515862516,2.1056135081875453,4.285283896507225,9.052899036257182
140,P,peduncle,12.155060865561499,1.7205162641793201,-0.5958426589774732,3.9518612614801967,-2.679563190062543,1.7205162641793201
141,P,peduncle,22.935376161887806,1.745197051256268,1.6619812969105539,-0.4347730757264185,4.754812161605271,1.745197051256268
142,P,peduncle,25.06712031132929,1.7159372513644096,2.1084527475251127,-2.4452142421098175,4.100999101403134,1.7159372513644096
143,P,peduncle,12.298375135455466,1.1426428089454896,-0.5658269884805751,4.030498008641406,-2.5597562621983485,1.1426428089454896
144,P,peduncle,6.307587704398347,10.714151438642983,-1.8205345739890495,-1.1800559261937853,-4.626525081589954,10.714151438642983
145,P,peduncle,21.248959103764374,3.3232338762113303,1.3087789341979477,1.2367753110145692,4.611686584059115,3.3232338762113303
146,P,peduncle,26.830772609966544,3.754362718799579,2.4778312211841493,-3.760897119621413,2.9415844667711584,3.754362718799579
147,P,peduncle,6.551715570289552,9.860413996023984,-1.7694045533210252,-0.9420624978055389,-4.680788883271108,9.860413996023984
148,P,peduncle,20.104216225475156,7.391112132656898,1.0690245464191044,2.2965087546990874,4.186085744357902,7.391112132656898
149,P,peduncle,22.807761607200966,2.370863283872339,1.6352537670775327,-0.3075485387832147,4.764732963747109,2.370863283872339
150,P,peduncle,25.093726679912667,5.243835583568432,2.1140251723304617,-2.468028668762244,4.087309727644048,5.243835583568432
151,P,peduncle,5.961153942661784,10.453500590776901,-1.8930914913775205,-1.512343021238622,-4.528806123652992,10.453500590776901
152,P,peduncle,5.203437915638627,4.5543385974257795,-2.0517871649777333,-2.2090283568189757,-4.2329020822948005,4.5543385974257795
153,P,peduncle,26.708917964316804,8.446226017079791,2.4523100438788816,-3.684607843137568,3.036598650104278,8.446226017079791
154,P,peduncle,5.8021556424381195,1.3229694225030295,-1.926392017505249,-1.6622883162644262,-4.475942791539764,1.3229694225030295
155,P,peduncle,7.243381419285505,8.63696741016711,-1.6245423966580494,-0.25649505210672763,-4.767753832547436,8.63696741016711
156,P,peduncle,16.798870411896456,9.20709287915686,0.3767545380515971,4.439771415867287,1.7566149533616604,9.20709287915686
157,P,peduncle,13.710552870951233,9.778894667744739,-0.2700611751874704,4.601589146745029,-1.2738303042730441,9.778894667744739
158,P,peduncle,21.009412591867992,8.020731489048451,1.2586084300668317,1.4664926965816185,4.543860197056989,8.020731489048451
159,P,peduncle,7.573373955794721,4.50050041998453,-1.5554289214289287,0.07337106786480249,-4.774084520190901,4.50050041998453
160,P,peduncle,24.946266277438067,0.9448592019268021,2.0831411378564884,-2.3406391821219557,4.161571162270503,0.9448592019268021
161,P,peduncle,8.212676311385339,6.217804315099422,-1.4215337491791862,0.7100329341504773,-4.721559017098872,6.217804315099422
162,P,peduncle,21.458663764479354,8.986534914033545,1.3526993756329961,1.0331004320915576,4.661541570847378,8.986534914033545
163,P,peduncle,4.622484606577456,2.413723160480256,-2.173461741499417,-2.706463198347023,-3.933487419011177,2.413723160480256
164,P,peduncle,14.36166210617197,3.288351828710146,-0.1336931758505413,4.732041102299511,-0.6364379982952231,3.288351828710146
165,P,peduncle,3.7813998394846315,6.418992491600718,-2.3496181231890905,-3.35391029879798,-3.3983160575706974,6.418992491600718
166,P,peduncle,10.531456953530471,8.880646129615863,-0.9358894671358953,2.8318559685940876,-3.8441979778185265,8.880646129615863
167,P,peduncle,10.493536180200696,10.600406076806483,-0.9438315753299795,2.801235941164966,-3.8665674081091135,10.600406076806483
168,P,peduncle,20.273962539325815,1.6586016033963626,1.1045761312569171,2.1462669766763036,4.265067922595695,1.6586016033963626
169,P,peduncle,13.920419595657597,2.3375344692513607,-0.22610679114943943,4.653117154466046,-1.070405094503855,2.3375344692513607
170,P,peduncle,4.362584697430003,9.474628868102457,-2.2278950511825033,-2.9164616020756022,-3.7804124170710023,9.474628868102457
171,P,peduncle,26.888679826295927,7.6764508270723075,2.4899592802114974,-3.796295363643951,2.8957568667796414,7.6764508270723075
172,P,peduncle,24.328783360999985,8.563284384995738,1.9538158182565502,-1.7843952593385914,4.4286792475834105,8.563284384995738
173,P,peduncle,24.991774439361674,11.76254551436324,2.0926723450016604,-2.3801970627684508,4.139073357880293,11.76254551436324
